Date,Location,Item,OH Quantity,OH Amount,On Order Quantity,On Order Amount,In Transit Quantity,In Transit Amount,NSI Quantity,NSI Amount
2020-07-06,FREMONT,FILLET QQQQ,-57,-426.93,0,0.0,0,0.0,0,0
2020-07-08,FREMONT,FILLET QQQQ,-170,-1273.3,0,0.0,0,0.0,0,0
2020-07-14,HAYWARD,FILLET QQQQ,-386,-2891.14,0,0.0,0,0.0,0,0
2020-07-28,FREMONT,FILLET QQQQ,-67,-501.83,0,0.0,0,0.0,0,0
2020-08-04,HAYWARD,FILLET QQQQ,-52,-389.48,0,0.0,0,0.0,0,0
2020-08-03,FREMONT,FILLET QQQQ,-45,-337.05,0,0.0,0,0.0,0,0
2020-08-04,FREMONT,FILLET QQQQ,-82,-614.18,0,0.0,0,0.0,0,0
2020-08-09,LAKEWOOD,FILLET QQQQ,-270,-2022.3,0,0.0,0,0.0,0,0
2020-08-11,HAYWARD,FILLET QQQQ,-133,-996.17,0,0.0,0,0.0,0,0
2020-08-06,RICHMOND CA,FILLET QQQQ,-300,-2247.0,0,0.0,0,0.0,0,0
2020-08-10,HAYWARD,FILLET QQQQ,-79,-591.71,0,0.0,0,0.0,0,0
2020-08-16,LAKEWOOD,FILLET QQQQ,-258,-1932.42,0,0.0,0,0.0,0,0
2020-09-03,HAYWARD,FILLET QQQQ,-227,-1700.23,0,0.0,0,0.0,0,0
2020-09-06,RICHMOND CA,FILLET QQQQ,-501,-3752.49,0,0.0,0,0.0,0,0
2020-09-06,LAKEWOOD,FILLET QQQQ,-305,-2284.45,0,0.0,0,0.0,0,0
2020-09-08,LAKEWOOD,FILLET QQQQ,-20,-149.8,0,0.0,0,0.0,0,0
2020-09-09,HAYWARD,FILLET QQQQ,-37,-277.13,0,0.0,0,0.0,0,0
2020-09-10,HAYWARD,FILLET QQQQ,-133,-996.17,0,0.0,0,0.0,0,0
2020-09-11,RICHMOND CA,FILLET QQQQ,-291,-2179.59,0,0.0,0,0.0,0,0
2020-09-05,HAYWARD,FILLET QQQQ,-407,-3048.43,0,0.0,0,0.0,0,0
2020-09-08,FREMONT,FILLET QQQQ,-35,-262.15,0,0.0,0,0.0,0,0
2020-09-11,LAKEWOOD,FILLET QQQQ,-153,-1145.97,0,0.0,0,0.0,0,0
2020-09-15,RICHMOND CA,FILLET QQQQ,-221,-1655.29,0,0.0,0,0.0,0,0
2020-09-15,FREMONT,FILLET QQQQ,-93,-696.57,0,0.0,0,0.0,0,0
2020-09-01,FREMONT,FILLET QQQQ,-63,-471.87,0,0.0,0,0.0,0,0
2020-09-01,HAYWARD,FILLET QQQQ,-96,-719.04,0,0.0,0,0.0,0,0
2020-09-07,LAKEWOOD,FILLET QQQQ,-305,-2284.45,0,0.0,0,0.0,0,0
2020-09-10,FREMONT,FILLET QQQQ,-142,-1063.58,0,0.0,0,0.0,0,0
2020-06-27,HAYWARD,FILLET QQQQ,-369,-2763.81,0,0.0,0,0.0,0,0
2020-07-03,HAYWARD,FILLET QQQQ,-407,-3048.43,0,0.0,0,0.0,0,0
2020-07-08,RICHMOND CA,FILLET QQQQ,-447,-3348.03,0,0.0,0,0.0,0,0
2020-08-21,LAKEWOOD,FILLET QQQQ,-147,-1101.03,0,0.0,0,0.0,0,0
2020-08-27,FREMONT,FILLET QQQQ,-35,-262.15,0,0.0,0,0.0,0,0
2020-08-28,RICHMOND CA,FILLET QQQQ,-327,-2449.23,0,0.0,0,0.0,0,0
2020-09-02,FREMONT,FILLET QQQQ,-142,-1063.58,0,0.0,0,0.0,0,0
2020-09-05,FREMONT,FILLET QQQQ,-357,-2673.93,0,0.0,0,0.0,0,0
2020-08-17,RICHMOND CA,FILLET QQQQ,-663,-4965.87,0,0.0,0,0.0,0,0
2020-08-31,FREMONT,FILLET QQQQ,-18,-134.82,0,0.0,0,0.0,0,0
2020-09-03,LAKEWOOD,FILLET QQQQ,-186,-1393.14,0,0.0,0,0.0,0,0
2020-09-06,FREMONT,FILLET QQQQ,-415,-3108.35,0,0.0,0,0.0,0,0
2020-09-07,HAYWARD,FILLET QQQQ,-507,-3797.43,0,0.0,0,0.0,0,0
2020-07-28,RICHMOND CA,FILLET QQQQ,-184,-1378.16,0,0.0,0,0.0,0,0
2020-07-29,FREMONT,FILLET QQQQ,-132,-988.68,0,0.0,0,0.0,0,0
2020-07-30,RICHMOND CA,FILLET QQQQ,-341,-2554.09,0,0.0,0,0.0,0,0
2020-08-31,HAYWARD,FILLET QQQQ,-28,-209.72,0,0.0,0,0.0,0,0
2020-09-02,HAYWARD,FILLET QQQQ,-174,-1303.26,0,0.0,0,0.0,0,0
2020-09-03,FREMONT,FILLET QQQQ,-212,-1587.88,0,0.0,0,0.0,0,0
2020-07-02,HAYWARD,FILLET QQQQ,-214,-1602.86,0,0.0,0,0.0,0,0
2020-08-22,FREMONT,FILLET QQQQ,-179,-1340.71,0,0.0,0,0.0,0,0
2020-08-28,HAYWARD,FILLET QQQQ,-287,-2149.63,0,0.0,0,0.0,0,0
2020-07-23,HAYWARD,FILLET QQQQ,-173,-1295.77,0,0.0,0,0.0,0,0
2020-08-14,FREMONT,FILLET QQQQ,-171,-1280.79,0,0.0,0,0.0,0,0
2020-08-06,LAKEWOOD,FILLET QQQQ,-119,-891.31,0,0.0,0,0.0,0,0
2020-08-07,LAKEWOOD,FILLET QQQQ,-198,-1483.02,0,0.0,0,0.0,0,0
2020-08-08,RICHMOND CA,FILLET QQQQ,-491,-3677.59,0,0.0,0,0.0,0,0
2020-08-13,RICHMOND CA,FILLET QQQQ,-311,-2329.39,0,0.0,0,0.0,0,0
2020-08-15,RICHMOND CA,FILLET QQQQ,-492,-3685.08,0,0.0,0,0.0,0,0
2020-08-18,HAYWARD,FILLET QQQQ,-585,-4381.65,0,0.0,0,0.0,0,0
2020-12-02,FREMONT,FILLET QQQQ,-72,-575.28,0,0.0,0,0.0,0,0
2020-12-04,RICHMOND CA,FILLET QQQQ,-244,-1949.56,0,0.0,0,0.0,0,0
2020-09-12,FREMONT,FILLET QQQQ,-260,-1947.4,0,0.0,0,0.0,0,0
2020-09-16,LAKEWOOD,FILLET QQQQ,-167,-1250.83,0,0.0,0,0.0,0,0
2020-09-18,HAYWARD,FILLET QQQQ,-266,-1992.34,0,0.0,0,0.0,0,0
2020-09-21,RICHMOND CA,FILLET QQQQ,-44,-329.56,0,0.0,0,0.0,0,0
2020-07-05,RICHMOND CA,FILLET QQQQ,-497,-3722.53,0,0.0,0,0.0,0,0
2020-07-10,HAYWARD,FILLET QQQQ,-196,-1468.04,0,0.0,0,0.0,0,0
2020-07-11,RICHMOND CA,FILLET QQQQ,-773,-5789.77,0,0.0,0,0.0,0,0
2020-09-25,FREMONT,FILLET QQQQ,-317,-2374.33,0,0.0,0,0.0,0,0
2020-09-25,LAKEWOOD,FILLET QQQQ,-118,-883.82,0,0.0,0,0.0,0,0
2020-09-27,RICHMOND CA,FILLET QQQQ,-571,-4276.79,0,0.0,0,0.0,0,0
2020-09-27,LAKEWOOD,FILLET QQQQ,-211,-1580.39,0,0.0,0,0.0,0,0
2020-09-29,HAYWARD,FILLET QQQQ,-12,-89.88,0,0.0,0,0.0,0,0
2020-09-12,RICHMOND CA,FILLET QQQQ,-385,-2883.65,0,0.0,0,0.0,0,0
2020-08-25,FREMONT,FILLET QQQQ,64,479.36,0,0.0,0,0.0,0,0
2020-08-27,LAKEWOOD,FILLET QQQQ,-106,-793.94,0,0.0,0,0.0,0,0
2020-09-17,FREMONT,FILLET QQQQ,-172,-1288.28,0,0.0,0,0.0,0,0
2020-09-19,FREMONT,FILLET QQQQ,-288,-2157.12,0,0.0,0,0.0,0,0
2020-09-26,HAYWARD,FILLET QQQQ,-351,-2628.99,0,0.0,0,0.0,0,0
2020-09-28,RICHMOND CA,FILLET QQQQ,-60,-449.4,0,0.0,0,0.0,0,0
2020-08-01,HAYWARD,FILLET QQQQ,-457,-3422.93,0,0.0,0,0.0,0,0
2020-08-01,LAKEWOOD,FILLET QQQQ,-249,-1865.01,0,0.0,0,0.0,0,0
2020-08-05,RICHMOND CA,FILLET QQQQ,-192,-1438.08,0,0.0,0,0.0,0,0
2020-09-17,HAYWARD,FILLET QQQQ,-192,-1438.08,0,0.0,0,0.0,0,0
2020-08-31,LAKEWOOD,FILLET QQQQ,-41,-307.09,0,0.0,0,0.0,0,0
2020-09-06,HAYWARD,FILLET QQQQ,-507,-3797.43,0,0.0,0,0.0,0,0
2020-09-10,RICHMOND CA,FILLET QQQQ,-199,-1490.51,0,0.0,0,0.0,0,0
2020-08-02,FREMONT,FILLET QQQQ,-368,-2756.32,0,0.0,0,0.0,0,0
2020-08-03,RICHMOND CA,FILLET QQQQ,-23,-172.27,0,0.0,0,0.0,0,0
2020-08-04,RICHMOND CA,FILLET QQQQ,-102,-763.98,0,0.0,0,0.0,0,0
2020-08-20,HAYWARD,FILLET QQQQ,-750,-5617.5,0,0.0,0,0.0,0,0
2020-08-23,RICHMOND CA,FILLET QQQQ,-1384,-10366.16,0,0.0,0,0.0,0,0
2020-08-20,FREMONT,FILLET QQQQ,-134,-1003.66,0,0.0,0,0.0,0,0
2020-08-26,HAYWARD,FILLET QQQQ,-137,-1026.13,0,0.0,0,0.0,0,0
2020-08-24,LAKEWOOD,FILLET QQQQ,-19,-142.31,0,0.0,0,0.0,0,0
2020-08-29,FREMONT,FILLET QQQQ,-156,-1168.44,0,0.0,0,0.0,0,0
2020-09-02,RICHMOND CA,FILLET QQQQ,-125,-936.25,0,0.0,0,0.0,0,0
2020-09-04,HAYWARD,FILLET QQQQ,-329,-2464.21,0,0.0,0,0.0,0,0
2020-12-16,LAKEWOOD,FILLET QQQQ,-75,-599.25,0,0.0,0,0.0,0,0
2020-12-21,FREMONT,FILLET QQQQ,40,319.6,0,0.0,0,0.0,0,0
2020-12-24,RICHMOND CA,FILLET QQQQ,-164,-1310.36,0,0.0,0,0.0,0,0
2020-08-23,LAKEWOOD,FILLET QQQQ,-224,-1677.76,0,0.0,0,0.0,0,0
2020-08-29,HAYWARD,FILLET QQQQ,-372,-2786.28,0,0.0,0,0.0,0,0
2020-08-30,FREMONT,FILLET QQQQ,-204,-1527.96,0,0.0,0,0.0,0,0
2020-09-01,RICHMOND CA,FILLET QQQQ,-45,-337.05,0,0.0,0,0.0,0,0
2020-07-16,RICHMOND CA,FILLET QQQQ,-343,-2569.07,0,0.0,0,0.0,0,0
2020-07-16,LAKEWOOD,FILLET QQQQ,-176,-1318.24,0,0.0,0,0.0,0,0
2020-07-17,LAKEWOOD,FILLET QQQQ,-249,-1865.01,0,0.0,0,0.0,0,0
2020-07-20,HAYWARD,FILLET QQQQ,1,7.49,0,0.0,0,0.0,0,0
2020-07-12,RICHMOND CA,FILLET QQQQ,-847,-6344.03,0,0.0,0,0.0,0,0
2020-07-15,LAKEWOOD,FILLET QQQQ,-100,-749.0,0,0.0,0,0.0,0,0
2020-10-04,FREMONT,FILLET QQQQ,-340,-2546.6,0,0.0,0,0.0,0,0
2020-10-10,FREMONT,FILLET QQQQ,-319,-2389.31,0,0.0,0,0.0,0,0
2020-09-19,RICHMOND CA,FILLET QQQQ,-565,-4231.85,0,0.0,0,0.0,0,0
2020-09-19,HAYWARD,FILLET QQQQ,-407,-3048.43,0,0.0,0,0.0,0,0
2020-09-20,RICHMOND CA,FILLET QQQQ,-628,-4703.72,0,0.0,0,0.0,0,0
2020-09-20,FREMONT,FILLET QQQQ,-350,-2621.5,0,0.0,0,0.0,0,0
2020-09-26,LAKEWOOD,FILLET QQQQ,-191,-1430.59,0,0.0,0,0.0,0,0
2020-09-29,LAKEWOOD,FILLET QQQQ,-16,-119.84,0,0.0,0,0.0,0,0
2020-10-02,FREMONT,FILLET QQQQ,-218,-1632.82,0,0.0,0,0.0,0,0
2020-10-02,HAYWARD,FILLET QQQQ,-217,-1625.33,0,0.0,0,0.0,0,0
2020-10-05,LAKEWOOD,FILLET QQQQ,-10,-74.9,0,0.0,0,0.0,0,0
2020-10-06,LAKEWOOD,FILLET QQQQ,-62,-464.38,0,0.0,0,0.0,0,0
2020-10-12,RICHMOND CA,FILLET QQQQ,-37,-277.13,0,0.0,0,0.0,0,0
2020-10-13,LAKEWOOD,FILLET QQQQ,-76,-569.24,0,0.0,0,0.0,0,0
2020-09-30,FREMONT,FILLET QQQQ,-139,-1041.11,0,0.0,0,0.0,0,0
2020-10-07,FREMONT,FILLET QQQQ,-125,-936.25,0,0.0,0,0.0,0,0
2020-10-08,FREMONT,FILLET QQQQ,-200,-1498.0,0,0.0,0,0.0,0,0
2020-09-23,LAKEWOOD,FILLET QQQQ,-32,-239.68,0,0.0,0,0.0,0,0
2020-09-28,FREMONT,FILLET QQQQ,-44,-329.56,0,0.0,0,0.0,0,0
2020-09-29,RICHMOND CA,FILLET QQQQ,-124,-928.76,0,0.0,0,0.0,0,0
2020-09-29,FREMONT,FILLET QQQQ,-90,-674.1,0,0.0,0,0.0,0,0
2020-09-23,RICHMOND CA,FILLET QQQQ,-212,-1587.88,0,0.0,0,0.0,0,0
2020-09-18,RICHMOND CA,FILLET QQQQ,-475,-3557.75,0,0.0,0,0.0,0,0
2020-09-08,RICHMOND CA,FILLET QQQQ,-70,-524.3,0,0.0,0,0.0,0,0
2020-08-07,FREMONT,FILLET QQQQ,-263,-1969.87,0,0.0,0,0.0,0,0
2020-08-07,HAYWARD,FILLET QQQQ,-251,-1879.99,0,0.0,0,0.0,0,0
2020-08-10,FREMONT,FILLET QQQQ,9,67.41,0,0.0,0,0.0,0,0
2020-08-12,RICHMOND CA,FILLET QQQQ,-225,-1685.25,0,0.0,0,0.0,0,0
2020-08-13,LAKEWOOD,FILLET QQQQ,-129,-966.21,0,0.0,0,0.0,0,0
2020-08-30,HAYWARD,FILLET QQQQ,-474,-3550.26,0,0.0,0,0.0,0,0
2020-12-29,FREMONT,FILLET QQQQ,-63,-503.37,0,0.0,0,0.0,0,0
2021-01-03,HAYWARD,FILLET QQQQ,-310,-2476.9,0,0.0,0,0.0,0,0
2021-01-07,FREMONT,FILLET QQQQ,-132,-1054.68,0,0.0,0,0.0,0,0
2021-01-12,HAYWARD,FILLET QQQQ,-67,-535.33,0,0.0,0,0.0,0,0
2020-09-12,LAKEWOOD,FILLET QQQQ,-198,-1483.02,0,0.0,0,0.0,0,0
2020-09-14,FREMONT,FILLET QQQQ,-30,-224.7,0,0.0,0,0.0,0,0
2020-09-13,FREMONT,FILLET QQQQ,-316,-2366.84,0,0.0,0,0.0,0,0
2020-09-15,LAKEWOOD,FILLET QQQQ,-88,-659.12,0,0.0,0,0.0,0,0
2020-09-16,HAYWARD,FILLET QQQQ,-124,-928.76,0,0.0,0,0.0,0,0
2020-09-25,HAYWARD,FILLET QQQQ,-272,-2037.28,0,0.0,0,0.0,0,0
2020-09-27,HAYWARD,FILLET QQQQ,-467,-3497.83,0,0.0,0,0.0,0,0
2020-10-10,LAKEWOOD,FILLET QQQQ,-214,-1602.86,0,0.0,0,0.0,0,0
2020-10-14,FREMONT,FILLET QQQQ,-160,-1198.4,0,0.0,0,0.0,0,0
2020-10-15,RICHMOND CA,FILLET QQQQ,-315,-2359.35,0,0.0,0,0.0,0,0
2020-10-28,HAYWARD,FILLET QQQQ,-96,-767.04,0,0.0,0,0.0,0,0
2020-10-11,RICHMOND CA,FILLET QQQQ,-617,-4621.33,0,0.0,0,0.0,0,0
2020-10-12,LAKEWOOD,FILLET QQQQ,-40,-299.6,0,0.0,0,0.0,0,0
2020-07-18,HAYWARD,FILLET QQQQ,-690,-5168.1,0,0.0,0,0.0,0,0
2020-07-19,RICHMOND CA,FILLET QQQQ,-702,-5257.98,0,0.0,0,0.0,0,0
2020-07-23,LAKEWOOD,FILLET QQQQ,-144,-1078.56,0,0.0,0,0.0,0,0
2020-07-24,HAYWARD,FILLET QQQQ,-279,-2089.71,0,0.0,0,0.0,0,0
2020-07-29,LAKEWOOD,FILLET QQQQ,-62,-464.38,0,0.0,0,0.0,0,0
2020-08-13,HAYWARD,FILLET QQQQ,-283,-2119.67,0,0.0,0,0.0,0,0
2020-08-15,FREMONT,FILLET QQQQ,-245,-1835.05,0,0.0,0,0.0,0,0
2020-10-17,FREMONT,FILLET QQQQ,-339,-2539.11,0,0.0,0,0.0,0,0
2020-10-25,HAYWARD,FILLET QQQQ,-423,-3168.27,0,0.0,0,0.0,0,0
2020-11-03,FREMONT,FILLET QQQQ,-146,-1166.54,0,0.0,0,0.0,0,0
2020-11-04,FREMONT,FILLET QQQQ,-173,-1382.27,0,0.0,0,0.0,0,0
2020-10-11,LAKEWOOD,FILLET QQQQ,-240,-1797.6,0,0.0,0,0.0,0,0
2020-10-23,LAKEWOOD,FILLET QQQQ,-189,-1415.61,0,0.0,0,0.0,0,0
2020-10-27,RICHMOND CA,FILLET QQQQ,-78,-623.22,0,0.0,0,0.0,0,0
2020-10-28,FREMONT,FILLET QQQQ,-29,-231.71,0,0.0,0,0.0,0,0
2020-10-29,RICHMOND CA,FILLET QQQQ,-229,-1829.71,0,0.0,0,0.0,0,0
2020-08-30,RICHMOND CA,FILLET QQQQ,-565,-4231.85,0,0.0,0,0.0,0,0
2020-11-15,FREMONT,FILLET QQQQ,-338,-2700.62,0,0.0,0,0.0,0,0
2020-10-23,HAYWARD,FILLET QQQQ,-288,-2157.12,0,0.0,0,0.0,0,0
2020-10-01,LAKEWOOD,FILLET QQQQ,-92,-689.08,0,0.0,0,0.0,0,0
2020-10-16,FREMONT,FILLET QQQQ,-290,-2172.1,0,0.0,0,0.0,0,0
2020-10-18,LAKEWOOD,FILLET QQQQ,-326,-2441.74,0,0.0,0,0.0,0,0
2020-10-19,LAKEWOOD,FILLET QQQQ,-22,-164.78,0,0.0,0,0.0,0,0
2020-07-23,FREMONT,FILLET QQQQ,-170,-1273.3,0,0.0,0,0.0,0,0
2020-07-28,LAKEWOOD,FILLET QQQQ,-12,-89.88,0,0.0,0,0.0,0,0
2020-07-31,RICHMOND CA,FILLET QQQQ,-457,-3422.93,0,0.0,0,0.0,0,0
2020-09-28,HAYWARD,FILLET QQQQ,41,307.09,0,0.0,0,0.0,0,0
2020-08-17,LAKEWOOD,FILLET QQQQ,38,284.62,0,0.0,0,0.0,0,0
2020-08-21,FREMONT,FILLET QQQQ,-179,-1340.71,0,0.0,0,0.0,0,0
2020-08-24,FREMONT,FILLET QQQQ,92,689.08,0,0.0,0,0.0,0,0
2020-08-28,LAKEWOOD,FILLET QQQQ,-154,-1153.46,0,0.0,0,0.0,0,0
2020-08-29,LAKEWOOD,FILLET QQQQ,-204,-1527.96,0,0.0,0,0.0,0,0
2020-09-09,FREMONT,FILLET QQQQ,-78,-584.22,0,0.0,0,0.0,0,0
2020-09-09,LAKEWOOD,FILLET QQQQ,-41,-307.09,0,0.0,0,0.0,0,0
2020-09-13,HAYWARD,FILLET QQQQ,-360,-2696.4,0,0.0,0,0.0,0,0
2020-09-16,RICHMOND CA,FILLET QQQQ,-291,-2179.59,0,0.0,0,0.0,0,0
2020-09-30,LAKEWOOD,FILLET QQQQ,-56,-419.44,0,0.0,0,0.0,0,0
2020-10-01,RICHMOND CA,FILLET QQQQ,-281,-2104.69,0,0.0,0,0.0,0,0
2021-01-23,RICHMOND CA,FILLET QQQQ,-398,-3180.02,0,0.0,0,0.0,0,0
2021-01-23,HAYWARD,FILLET QQQQ,-347,-2772.53,0,0.0,0,0.0,0,0
2020-09-16,FREMONT,FILLET QQQQ,-120,-898.8,0,0.0,0,0.0,0,0
2020-09-19,LAKEWOOD,FILLET QQQQ,-365,-2733.85,0,0.0,0,0.0,0,0
2020-09-22,FREMONT,FILLET QQQQ,-104,-778.96,0,0.0,0,0.0,0,0
2020-09-30,RICHMOND CA,FILLET QQQQ,-202,-1512.98,0,0.0,0,0.0,0,0
2020-10-05,FREMONT,FILLET QQQQ,-22,-164.78,0,0.0,0,0.0,0,0
2020-11-07,LAKEWOOD,FILLET QQQQ,-143,-1142.57,0,0.0,0,0.0,0,0
2020-11-13,FREMONT,FILLET QQQQ,-242,-1933.58,0,0.0,0,0.0,0,0
2020-09-12,HAYWARD,FILLET QQQQ,-286,-2142.14,0,0.0,0,0.0,0,0
2020-09-14,HAYWARD,FILLET QQQQ,6,44.94,0,0.0,0,0.0,0,0
2020-09-18,LAKEWOOD,FILLET QQQQ,-293,-2194.57,0,0.0,0,0.0,0,0
2020-10-25,LAKEWOOD,FILLET QQQQ,-291,-2179.59,0,0.0,0,0.0,0,0
2020-11-07,HAYWARD,FILLET QQQQ,-321,-2564.79,0,0.0,0,0.0,0,0
2020-09-17,RICHMOND CA,FILLET QQQQ,-378,-2831.22,0,0.0,0,0.0,0,0
2020-09-23,FREMONT,FILLET QQQQ,-171,-1280.79,0,0.0,0,0.0,0,0
2020-08-27,HAYWARD,FILLET QQQQ,-213,-1595.37,0,0.0,0,0.0,0,0
2020-08-28,FREMONT,FILLET QQQQ,-90,-674.1,0,0.0,0,0.0,0,0
2020-11-18,LAKEWOOD,FILLET QQQQ,-65,-519.35,0,0.0,0,0.0,0,0
2020-11-20,HAYWARD,FILLET QQQQ,-288,-2301.12,0,0.0,0,0.0,0,0
2020-11-23,FREMONT,FILLET QQQQ,-55,-439.45,0,0.0,0,0.0,0,0
2020-10-26,LAKEWOOD,FILLET QQQQ,-23,-183.77,0,0.0,0,0.0,0,0
2020-10-29,HAYWARD,FILLET QQQQ,-146,-1166.54,0,0.0,0,0.0,0,0
2020-08-02,RICHMOND CA,FILLET QQQQ,-630,-4718.7,0,0.0,0,0.0,0,0
2020-08-03,LAKEWOOD,FILLET QQQQ,41,307.09,0,0.0,0,0.0,0,0
2020-10-14,LAKEWOOD,FILLET QQQQ,-115,-861.35,0,0.0,0,0.0,0,0
2020-09-11,FREMONT,FILLET QQQQ,-195,-1460.55,0,0.0,0,0.0,0,0
2020-09-11,HAYWARD,FILLET QQQQ,-199,-1490.51,0,0.0,0,0.0,0,0
2020-09-13,RICHMOND CA,FILLET QQQQ,-483,-3617.67,0,0.0,0,0.0,0,0
2020-09-13,LAKEWOOD,FILLET QQQQ,-244,-1827.56,0,0.0,0,0.0,0,0
2020-09-21,HAYWARD,FILLET QQQQ,-4,-29.96,0,0.0,0,0.0,0,0
2020-09-24,HAYWARD,FILLET QQQQ,-223,-1670.27,0,0.0,0,0.0,0,0
2020-10-05,HAYWARD,FILLET QQQQ,-33,-247.17,0,0.0,0,0.0,0,0
2020-10-06,RICHMOND CA,FILLET QQQQ,-97,-726.53,0,0.0,0,0.0,0,0
2020-10-07,RICHMOND CA,FILLET QQQQ,-194,-1453.06,0,0.0,0,0.0,0,0
2020-10-08,RICHMOND CA,FILLET QQQQ,-277,-2074.73,0,0.0,0,0.0,0,0
2020-10-09,LAKEWOOD,FILLET QQQQ,-199,-1490.51,0,0.0,0,0.0,0,0
2020-10-11,HAYWARD,FILLET QQQQ,-500,-3745.0,0,0.0,0,0.0,0,0
2020-10-15,FREMONT,FILLET QQQQ,-220,-1647.8,0,0.0,0,0.0,0,0
2020-09-26,RICHMOND CA,FILLET QQQQ,-478,-3580.22,0,0.0,0,0.0,0,0
2020-09-30,HAYWARD,FILLET QQQQ,-69,-516.81,0,0.0,0,0.0,0,0
2020-10-04,RICHMOND CA,FILLET QQQQ,-598,-4479.02,0,0.0,0,0.0,0,0
2020-10-07,HAYWARD,FILLET QQQQ,-177,-1325.73,0,0.0,0,0.0,0,0
2020-10-15,HAYWARD,FILLET QQQQ,-141,-1056.09,0,0.0,0,0.0,0,0
2020-09-01,LAKEWOOD,FILLET QQQQ,-69,-516.81,0,0.0,0,0.0,0,0
2020-11-25,FREMONT,FILLET QQQQ,-120,-958.8,0,0.0,0,0.0,0,0
2020-11-29,LAKEWOOD,FILLET QQQQ,-114,-910.86,0,0.0,0,0.0,0,0
2020-11-30,LAKEWOOD,FILLET QQQQ,1,7.99,0,0.0,0,0.0,0,0
2020-12-03,FREMONT,FILLET QQQQ,-129,-1030.71,0,0.0,0,0.0,0,0
2020-11-24,RICHMOND CA,FILLET QQQQ,-75,-599.25,0,0.0,0,0.0,0,0
2020-11-26,LAKEWOOD,FILLET QQQQ,-61,-487.39,0,0.0,0,0.0,0,0
2020-09-04,LAKEWOOD,FILLET QQQQ,-242,-1812.58,0,0.0,0,0.0,0,0
2020-09-07,RICHMOND CA,FILLET QQQQ,-501,-3752.49,0,0.0,0,0.0,0,0
2020-09-10,LAKEWOOD,FILLET QQQQ,-90,-674.1,0,0.0,0,0.0,0,0
2020-09-15,HAYWARD,FILLET QQQQ,-63,-471.87,0,0.0,0,0.0,0,0
2020-09-25,RICHMOND CA,FILLET QQQQ,-377,-2823.73,0,0.0,0,0.0,0,0
2020-09-26,FREMONT,FILLET QQQQ,-384,-2876.16,0,0.0,0,0.0,0,0
2020-11-09,RICHMOND CA,FILLET QQQQ,-31,-247.69,0,0.0,0,0.0,0,0
2020-09-24,RICHMOND CA,FILLET QQQQ,-255,-1909.95,0,0.0,0,0.0,0,0
2020-09-28,LAKEWOOD,FILLET QQQQ,18,134.82,0,0.0,0,0.0,0,0
2020-10-02,RICHMOND CA,FILLET QQQQ,-387,-2898.63,0,0.0,0,0.0,0,0
2020-10-03,FREMONT,FILLET QQQQ,-285,-2134.65,0,0.0,0,0.0,0,0
2020-10-04,LAKEWOOD,FILLET QQQQ,-233,-1745.17,0,0.0,0,0.0,0,0
2020-11-29,FREMONT,FILLET QQQQ,-219,-1749.81,0,0.0,0,0.0,0,0
2020-12-05,HAYWARD,FILLET QQQQ,-299,-2389.01,0,0.0,0,0.0,0,0
2020-11-25,HAYWARD,FILLET QQQQ,-112,-894.88,0,0.0,0,0.0,0,0
2020-11-28,RICHMOND CA,FILLET QQQQ,-284,-2269.16,0,0.0,0,0.0,0,0
2020-12-03,HAYWARD,FILLET QQQQ,-174,-1390.26,0,0.0,0,0.0,0,0
2020-11-01,FREMONT,FILLET QQQQ,-271,-2165.29,0,0.0,0,0.0,0,0
2020-11-02,FREMONT,FILLET QQQQ,-90,-719.1,0,0.0,0,0.0,0,0
2020-11-06,HAYWARD,FILLET QQQQ,-252,-2013.48,0,0.0,0,0.0,0,0
2020-11-09,HAYWARD,FILLET QQQQ,-429,-3427.71,0,0.0,0,0.0,0,0
2020-10-21,FREMONT,FILLET QQQQ,-96,-719.04,0,0.0,0,0.0,0,0
2020-09-22,RICHMOND CA,FILLET QQQQ,-129,-966.21,0,0.0,0,0.0,0,0
2020-09-24,LAKEWOOD,FILLET QQQQ,-77,-576.73,0,0.0,0,0.0,0,0
2020-09-17,LAKEWOOD,FILLET QQQQ,-228,-1707.72,0,0.0,0,0.0,0,0
2020-09-20,LAKEWOOD,FILLET QQQQ,-400,-2996.0,0,0.0,0,0.0,0,0
2020-10-01,FREMONT,FILLET QQQQ,-171,-1280.79,0,0.0,0,0.0,0,0
2020-10-01,HAYWARD,FILLET QQQQ,-145,-1086.05,0,0.0,0,0.0,0,0
2020-10-03,RICHMOND CA,FILLET QQQQ,-498,-3730.02,0,0.0,0,0.0,0,0
2020-10-21,HAYWARD,FILLET QQQQ,-110,-823.9,0,0.0,0,0.0,0,0
2020-10-23,RICHMOND CA,FILLET QQQQ,-309,-2314.41,0,0.0,0,0.0,0,0
2020-10-30,FREMONT,FILLET QQQQ,-165,-1318.35,0,0.0,0,0.0,0,0
2020-11-03,LAKEWOOD,FILLET QQQQ,-8,-63.92,0,0.0,0,0.0,0,0
2021-02-09,HAYWARD,FILLET QQQQ,-375,-2996.25,0,0.0,0,0.0,0,0
2021-02-10,RICHMOND CA,FILLET QQQQ,-208,-1661.92,0,0.0,0,0.0,0,0
2021-02-10,FREMONT,FILLET QQQQ,-92,-735.08,0,0.0,0,0.0,0,0
